eid,rid,salary
1873,1,7963
1874,1,8486
1875,1,6794
1876,1,8468
1877,1,7512
1878,1,8082
1879,1,7100
1880,1,6727
1881,1,7344
1882,1,7358
1883,1,7883
1884,1,8162
1885,1,6862
1886,1,6636
1887,1,8236
1888,1,7510
1889,1,6787
1890,1,7425
1891,1,6897
1892,1,7820
1893,1,7647
1894,1,8381
1895,1,8245
1896,1,8344
1897,1,6806
1898,1,8249
1899,1,8072
1900,1,8245
1901,1,8158
1902,1,7849
1903,1,6519
1904,1,7955
1905,1,7401
1906,1,6909
1907,1,7281
1908,1,7094
1909,1,6687
1910,1,7496
1911,1,7842
1912,1,8165
1913,1,7216
1914,1,6820
1915,1,7957
1916,1,7704
1917,1,8415
1918,1,8465
1919,1,8175
1920,1,7460
1921,1,8458
1922,1,6838
1923,1,7324
1924,1,8362
1925,1,6751
1926,1,6601
1927,1,7338
1928,1,8302
1929,1,7456
1930,1,7432
1931,1,7025
1932,1,7711
1933,1,6537
1934,1,8460
1935,1,7170
1936,1,6923
1937,1,7957
1938,1,7176
1939,1,7741
1940,1,6642
1941,1,6851
1942,1,7583
1943,1,7470
1944,1,6896
1945,1,7376
1946,1,8439
1947,1,7541
1948,1,8435
1949,1,8046
1950,1,6947
1951,1,6631
1952,1,6773
1953,1,7941
1954,1,8342
1955,1,6708
1956,1,7090
1957,1,6772
1958,1,6543
1959,1,7708
1960,1,6872
1961,1,6894
1962,1,8461
1963,1,8063
1964,1,8196
1965,1,7717
1966,1,7937
1967,1,8344
1968,1,7215
1969,1,7315
1970,1,8180
1971,1,6781
1972,1,6777
1973,1,7079
1974,1,7196
1975,1,7627
1976,1,7520
1977,1,7453
1978,1,8088
1979,1,6904
1980,1,7473
1981,1,8139
1982,1,7191
1983,1,6784
1984,1,6999
1985,1,7231
1986,1,8081
1987,1,7165
1988,1,8172
1989,1,6974
1990,1,6542
1991,1,7673
1992,1,6868
1993,1,7581
1994,1,7066
1995,1,6795
1996,1,8100
1997,1,7169
1998,1,8346
1999,1,6861
2000,1,7704
2001,1,7427
2002,1,8264
2003,1,8006
2004,1,7063
2005,1,6832
2006,1,6986
2007,1,7446
2008,1,7194
2009,1,8001
2010,1,7088
2011,1,7908
2012,1,8214
2013,1,7515
2014,1,7508
2015,1,7536
2016,1,6712
2017,1,7436
2018,1,7362
2019,1,7900
2020,1,6643
2021,1,7973
2022,1,7705
2023,1,7831
2024,1,7984
2025,1,8063
2026,1,8416
2027,1,6551
2028,1,8273
2029,1,8416
2030,1,6777
2031,1,6695
2032,1,6909
2033,1,7099
2034,1,6987
2035,1,7096
2036,1,7692
2037,1,8274
2038,1,6567
2039,1,8368
2040,1,6941
2041,1,7083
2042,1,7033
2043,1,7150
2044,1,6667
2045,1,6534
2046,1,7161
2047,1,6604
2048,1,7128
2049,1,8038
2050,1,8098
2051,1,6534
2052,1,7828
2053,1,7979
2054,1,8374
2055,1,6877
2056,1,7689
2057,1,6869
2058,1,8103
2059,1,7432
2060,1,8198
2061,1,7439
2062,1,8329
2063,1,6820
2064,1,8364
2065,1,7834
2066,1,7508
2067,1,6937
2068,1,8154
2069,1,8022
2070,1,6735
2071,1,8415
2072,1,8460
2073,1,7083
2074,1,7697
2075,1,8258
2076,1,7457
2077,1,6699
2078,1,8187
2079,1,7527
2080,1,8133
2081,1,6661
2082,1,8451
2083,1,8381
2084,1,7683
2085,1,6614
2086,1,8108
2087,1,7471
2088,1,8454
2089,1,8415
2090,1,6879
2091,1,7521
2092,1,7694
2093,1,7526
2094,1,7210
2095,1,7008
2096,1,6709
2097,1,7738
2098,1,8466
2099,1,7520
2100,1,6666
2101,1,8295
2102,1,7406
2103,1,7828
2104,1,7481
2105,1,7097
2106,1,7001
2107,1,7697
2108,1,8381
2109,1,8226
2110,1,8490
2111,1,7240
2112,1,8325
2113,1,7878
2114,1,8230
2115,1,8138
2116,1,8258
2117,1,7598
2118,1,7009
2119,1,8057
2120,1,7226
2121,1,7278
2122,1,6882
2123,1,7498
2124,1,7176
2125,1,7098
2126,1,6613
2127,1,7676
2128,1,7666
2129,1,8009
2130,1,7881
2131,1,7113
2132,1,8122
2133,1,7711
2134,1,6685
2135,1,7376
2136,1,6756
2137,1,8332
2138,1,7986
2139,1,6969
2140,1,6706
2141,1,7902
2142,1,7620
2143,1,7787
2144,1,6854
2145,1,7631
2146,1,7268
2147,1,8214
2148,1,7503
2149,1,7419
2150,1,6846
2151,1,8041
2152,1,7995
2153,1,8003
2154,1,6510
2155,1,7827
2156,1,6832
2157,1,6761
2158,1,7555
2159,1,7965
2160,1,8001
2161,1,7826
2162,1,8093
2163,1,8313
2164,1,7010
2165,1,7751
2166,1,7869
2167,1,6767
2168,1,8428
2169,1,7665
2170,1,7996
2171,1,7026
2172,1,7076
2173,1,8437
2174,1,8328
2175,1,6966
2176,1,8233
2177,1,8152
2178,1,7129
2179,1,7782
2180,1,7481
2181,1,8435
2182,1,8463
2183,1,7617
2184,1,8222
2185,1,7931
2186,1,6661
2187,1,6971
2188,1,7745
2189,1,7669
2190,1,7311
2191,1,8401
2192,1,8354
2193,1,6612
2194,1,8433
2195,1,7488
2196,1,7959
2197,1,6826
2198,1,8252
2199,1,7102
2200,1,7196
2201,1,8152
2202,1,8101
2203,1,6766
2204,1,6662
2205,1,8157
2206,1,8324
2207,1,6519
2208,1,6987
2209,1,7120
2210,1,8354
2211,1,7604
2212,1,7291
2213,1,6647
2214,1,7413
2215,1,7248
2216,1,6853
2217,1,8275
2218,1,8302
2219,1,7103
2220,1,7734
2221,1,7050
2222,1,7833
2223,1,7036
2224,1,7631
2225,1,7140
2226,1,7157
2227,1,7680
2228,1,8288
2229,1,7507
2230,1,7177
2231,1,7736
2232,1,7837
2233,1,7755
2234,1,7583
2235,1,8050
2236,1,6588
2237,1,6771
2238,1,8108
2239,1,8129
2240,1,6908
2241,1,7907
2242,1,7383
2243,1,8429
2244,1,7449
2245,1,8282
2246,1,7488
2247,1,8030
2248,1,6855
2249,1,7476
2250,1,8077
2251,1,8450
2252,1,8148
2253,1,6743
2254,1,6550
2255,1,7370
2256,1,7573
2257,1,7451
2258,1,7974
2259,1,7110
2260,1,7120
2261,1,7072
2262,1,7404
2263,1,8085
2264,1,8357
2265,1,8027
2266,1,7826
2267,1,6995
2268,1,7461
2269,1,8347
2270,1,7397
2271,1,7570
2272,1,8347
2273,1,7073
2274,1,7333
2275,1,7083
2276,1,7494
2277,1,7901
2278,1,7735
2279,1,8242
2280,1,7736
2281,1,6739
2282,1,8311
2283,1,7979
2284,1,6761
2285,1,7077
2286,1,7551
2287,1,7267
2288,1,8249
2289,1,7279
2290,1,8354
2291,1,7633
2292,1,7543
2293,1,8190
2294,1,7535
2295,1,7837
2296,1,8042
2297,1,7853
2298,1,8328
2299,1,7332
2300,1,6578
2301,1,7928
2302,1,8150
2303,1,7715
2304,1,7771
2305,1,7061
2306,1,6791
2307,1,7905
2308,1,7608
2309,1,6802
2310,1,7323
2311,1,7627
2312,1,8476
2313,1,7816
2314,1,7863
2315,1,7354
2316,1,7954
2317,1,6794
2318,1,8386
2319,1,6764
2320,1,6532
2321,1,7861
2322,1,7688
2323,1,6824
2324,1,6617
2325,1,7154
2326,1,8011
2327,1,6958
2328,1,8021
2329,1,7342
2330,1,8160
2331,1,6794
2332,1,6931
2333,1,6570
2334,1,6817
2335,1,7639
2336,1,6583
2337,1,6877
2338,1,8308
2339,1,8065
2340,1,7428
2341,1,6528
2342,1,7475
2343,1,7936
2344,1,7077
2345,1,7878
2346,1,8076
2347,1,7413
2348,1,8472
2349,1,6824
2350,1,7728
2351,1,8225
2352,1,8222
2353,1,7871
2354,1,8259
2355,1,6821
2356,1,7873
2357,1,8147
2358,1,7092
2359,1,7789
2360,1,7046
2361,1,6693
2362,1,7400
2363,1,7507
2364,1,8213
2365,1,8381
2366,1,6694
2367,1,7508
2368,1,7932
2369,1,6876
2370,1,8439
2371,1,6821
2372,1,6703
2373,1,6878
2374,1,7973
2375,1,7287
2376,1,6515
2377,1,6502
2378,1,6594
2379,1,8220
2380,1,6917
2381,1,6526
2382,1,6814
2383,1,7838
2384,1,6645
2385,1,6879
2386,1,6918
2387,1,7479
2388,1,7726
2389,1,6632
2390,1,7227
2391,1,7677
2392,1,6813
2393,1,7527
2394,1,8468
2395,1,7744
2396,1,7627
2397,1,6610
2398,1,7561
2399,1,6579
2400,1,7308
2401,1,8249
2402,1,7972
2403,1,7360
2404,1,6996
2405,1,7782
2406,1,7245
2407,1,7533
2408,1,7534
2409,1,8141
2410,1,7641
2411,1,6736
2412,1,8206
2413,1,7828
2414,1,6744
2415,1,6899
2416,1,8093
2417,1,7483
2418,1,7595
2419,1,7378
2420,1,7021
2421,1,8460
2422,1,8399
2423,1,7977
2424,1,7189
2425,1,7196
2426,1,7732
2427,1,6581
2428,1,7386
2429,1,6948
2430,1,7661
2431,1,7726
2432,1,7560
2433,1,6997
2434,1,6858
2435,1,6810
2436,1,6712
2437,1,7758
2438,1,8054
2439,1,6811
2440,1,7806
2441,1,7259
2442,1,8192
2443,1,7968
2444,1,6980
2445,1,7231
2446,1,8388
2447,1,7677
2448,1,6602
2449,1,8266
2450,1,7255
2451,1,7890
2452,1,6794
2453,1,7772
2454,1,7781
2455,1,8183
2456,1,6612
2457,1,7866
2458,1,7354
2459,1,8022
2460,1,7769
2461,1,8152
2462,1,8397
2463,1,7398
2464,1,8394
2465,1,7704
2466,1,7230
2467,1,7681
2468,1,6698
2469,1,7740
2470,1,7114
2471,1,8283
2472,1,8390
2473,1,6595
2474,1,7240
2475,1,6745
2476,1,8118
2477,1,7050
2478,1,7665
2479,1,8384
2480,1,8146
2481,1,7565
2482,1,7456
2483,1,6941
2484,1,7786
2485,1,6699
2486,1,6934
2487,1,6664
2488,1,8206
2489,1,8172
2490,1,7266
2491,1,7285
2492,1,6844
2493,1,8364
2494,1,6960
2495,1,6845
2496,1,8448
2497,1,6938
2498,1,7105
2499,1,7383
2500,1,8307
2501,1,6750
2502,1,7383
2503,1,6752
2504,1,7087
2505,1,6684
2506,1,7713
2507,1,7688
2508,1,6606
2509,1,7972
2510,1,8318
2511,1,7920
2512,1,6841
2513,1,7782
2514,1,8044
2515,1,6995
2516,1,7470
2517,1,8343
2518,1,8288
2519,1,8338
2520,1,7887
2521,1,8082
2522,1,8329
2523,1,6718
2524,1,7382
2525,1,8250
2526,1,7075
2527,1,8407
2528,1,7945
2529,1,6693
2530,1,8238
2531,1,7808
2532,1,8288
2533,1,7355
2534,1,7811
2535,1,8206
2536,1,6821
2537,1,7712
2538,1,7023
2539,1,7803
2540,1,7660
2541,1,8271
2542,1,8156
2543,1,6741
2544,1,6999
2545,1,7495
2546,1,8424
2547,1,7132
2548,1,8165
2549,1,7270
2550,1,7169
2551,1,6645
2552,1,7562
2553,1,7287
2554,1,6506
2555,1,7807
2556,1,7217
2557,1,7164
2558,1,7370
2559,1,7387
2560,1,7467
2561,1,7955
2562,1,7218
2563,1,6757
2564,1,8236
2565,1,6653
2566,1,8430
2567,1,6715
2568,1,7445
2569,1,7018
2570,1,7842
2571,1,7844
2572,1,7706
2573,1,7361
2574,1,7771
2575,1,6836
2576,1,7060
2577,1,6877
2578,1,6556
2579,1,8500
2580,1,7926
2581,1,7696
2582,1,7366
2583,1,8326
2584,1,7046
2585,1,7756
2586,1,7199
2587,1,6838
2588,1,8155
2589,1,6738
2590,1,8070
2591,1,7316
2592,1,7930
2593,1,6604
2594,1,7136
2595,1,7371
2596,1,8322
2597,1,7716
2598,1,8178
2599,1,8374
2600,1,6920
2601,1,6575
2602,1,8060
2603,1,7512
2604,1,7712
2605,1,8072
2606,1,6954
2607,1,7616
2608,1,7123
2609,1,7416
2610,1,8255
2611,1,8314
2612,1,7082
2613,1,7025
2614,1,6999
2615,1,8407
2616,1,7161
2617,1,6818
2618,1,8369
2619,1,7748
2620,1,7909
2621,1,7569
2622,1,6933
2623,1,6769
2624,1,6756
2625,1,7047
2626,1,8182
2627,1,7393
2628,1,8204
2629,1,6901
2630,1,7020
2631,1,7582
2632,1,7235
2633,1,7907
2634,1,7717
2635,1,6830
2636,1,6874
2637,1,7584
2638,1,7183
2639,1,7132
2640,1,7305
2641,1,7381
2642,1,8193
2643,1,7103
2644,1,7246
2645,1,7129
2646,1,8380
2647,1,8384
2648,1,6639
2649,1,7593
2650,1,7737
2651,1,7022
2652,1,7893
2653,1,7136
2654,1,7209
2655,1,7274
2656,1,8390
2657,1,6673
2658,1,7526
2659,1,7983
2660,1,7096
2661,1,8081
2662,1,7367
2663,1,7721
2664,1,7295
2665,1,7436
2666,1,8018
2667,1,8499
2668,1,7051
2669,1,7148
2670,1,6564
2671,1,7025
2672,1,8436
2673,1,8057
2674,1,7124
2675,1,7882
2676,1,7741
2677,1,6531
2678,1,7014
2679,1,7679
2680,1,8028
2681,1,6882
2682,1,7892
2683,1,8402
2684,1,6577
2685,1,7389
2686,1,6687
2687,1,6893
2688,1,6989
2689,1,8198
2690,1,8479
2691,1,8493
2692,1,7614
2693,1,7248
2694,1,7662
2695,1,8212
2696,1,7811
2697,1,6910
2698,1,8043
2699,1,7997
2700,1,7107
2701,1,8291
2702,1,8028
2703,1,7173
2704,1,7548
2705,1,7909
2706,1,6961
2707,1,8413
2708,1,7514
2709,1,6650
2710,1,7090
2711,1,6553
2712,1,6626
2713,1,7628
2714,1,7701
2715,1,6561
2716,1,7056
2717,1,7508
2718,1,7018
2719,1,7332
2720,1,8116
2721,1,6839
2722,1,6840
2723,1,7110
2724,1,6716
2725,1,7137
2726,1,6769
2727,1,8015
2728,1,7466
2729,1,6971
2730,1,8003
2731,1,6563
2732,1,7452
2733,1,7350
2734,1,7489
2735,1,8399
2736,1,6901
2737,1,6580
2738,1,7192
2739,1,7157
2740,1,7966
2741,1,8498
2742,1,7895
2743,1,6768
2744,1,6652
2745,1,7018
2746,1,6945
2747,1,8110
2748,1,7547
2749,1,7709
2750,1,7293
2751,1,7235
2752,1,6543
2753,1,8055
2754,1,6982
2755,1,6750
2756,1,7754
2757,1,8100
2758,1,7220
2759,1,8046
2760,1,6629
2761,1,6690
2762,1,7186
2763,1,7904
2764,1,7548
2765,1,7869
2766,1,7966
2767,1,8158
2768,1,6987
2769,1,7626
2770,1,7690
2771,1,6519
2772,1,7071
2773,1,6929
2774,1,8337
2775,1,8136
2776,1,8377
2777,1,7445
2778,1,8137
2779,1,6788
2780,1,8336
2781,1,6550
2782,1,6548
2783,1,6991
2784,1,8140
2785,1,7435
2786,1,7499
2787,1,7715
2788,1,6982
2789,1,6917
2790,1,8093
2791,1,6699
2792,1,7711
2793,1,8200
2794,1,6957
2795,1,8104
2796,1,7974
2797,1,6627
2798,1,6575
2799,1,7474
2800,1,7427
2801,1,7607
2802,1,8216
2803,1,7407
2804,1,6986
2805,1,7174
2806,1,7666
2807,1,7003
2808,1,8149
2809,1,7257
2810,1,7488
2811,1,8218
2812,1,7995
2813,1,8169
2814,1,8369
2815,1,7153
2816,1,6530
2817,1,7640
2818,1,7828
2819,1,7697
2820,1,8073
2821,1,6947
2822,1,8417
2823,1,7634
2824,1,7225
2825,1,8131
2826,1,7580
2827,1,7819
2828,1,7984
2829,1,6802
2830,1,7198
2831,1,8083
2832,1,6858
2833,1,6502
2834,1,7703
2835,1,7726
2836,1,6793
2837,1,7217
2838,1,7622
2839,1,7055
2840,1,7864
2841,1,7310
2842,1,7967
2843,1,6538
2844,1,6510
2845,1,8133
2846,1,8132
2847,1,6711
2848,1,7927
2849,1,7644
2850,1,6983
2851,1,8237
2852,1,7660
2853,1,7807
2854,1,6632
2855,1,7023
2856,1,6556
2857,1,7697
2858,1,8093
2859,1,6690
2860,1,7755
2861,1,7508
2862,1,7695
2863,1,7110
2864,1,6751
2865,1,6642
2866,1,7580
2867,1,7010
2868,1,7685
2869,1,7271
2870,1,7492
2871,1,7353
2872,1,8238
2873,1,6711
2874,1,7723
2875,1,6832
2876,1,7000
2877,1,6743
2878,1,7007
2879,1,7377
2880,1,7617
2881,1,7688
2882,1,8471
2883,1,7790
2884,1,6736
2885,1,8203
2886,1,7977
2887,1,8250
2888,1,7159
2889,1,7482
2890,1,8374
2891,1,7376
2892,1,7551
2893,1,7745
2894,1,8285
2895,1,6865
2896,1,8079
2897,1,7505
2898,1,8055
2899,1,7009
2900,1,7319
2901,1,7666
2902,1,8042
2903,1,8166
2904,1,8386
2905,1,6756
2906,1,6650
2907,1,6551
2908,1,8142
2909,1,7703
2910,1,7254
2911,1,7463
2912,1,6936
2913,1,7702
2914,1,7966
2915,1,8492
2916,1,8163
2917,1,6611
2918,1,7692
2919,1,6575
2920,1,8264
2921,1,7390
2922,1,6955
2923,1,6915
2924,1,7603
2925,1,7908
2926,1,7201
2927,1,6640
2928,1,6595
2929,1,7187
2930,1,7006
2931,1,6912
2932,1,6531
2933,1,8361
2934,1,7171
2935,1,7485
2936,1,7617
2937,1,6899
2938,1,7252
2939,1,8255
2940,1,7406
2941,1,6933
2942,1,7846
2943,1,7764
2944,1,7211
2945,1,7762
2946,1,6837
2947,1,7426
2948,1,7523
2949,1,8034
2950,1,7107
2951,1,7899
2952,1,6612
2953,1,6895
2954,1,7080
2955,1,6795
2956,1,8278
2957,1,6697
2958,1,8283
2959,1,7990
2960,1,7346
2961,1,8059
2962,1,7261
2963,1,8279
2964,1,6613
2965,1,7972
2966,1,8289
2967,1,8121
2968,1,7641
2969,1,6587
2970,1,7278
2971,1,6862
2972,1,7684
2973,1,7366
2974,1,8090
2975,1,7734
2976,1,6897
2977,1,7907
2978,1,7455
2979,1,8329
2980,1,8333
2981,1,8071
2982,1,6689
2983,1,8374
2984,1,7798
2985,1,8462
2986,1,7354
2987,1,8058
2988,1,7606
2989,1,7208
2990,1,8467
2991,1,7627
2992,1,7807
2993,1,8476
2994,1,7333
2995,1,7655
2996,1,7352
2997,1,7513
2998,1,6557
2999,1,8052
3000,1,8141
3001,1,7750
3002,1,7879
3003,1,8225
3004,1,7355
3005,1,8490
3006,1,6654
3007,1,7747
3008,1,7711
3009,1,8218
3010,1,8139
3011,1,6772
3012,1,7154
3013,1,7543
3014,1,8242
3015,1,6528
3016,1,8459
3017,1,6753
3018,1,7516
3019,1,7571
3020,1,7524
3021,1,8184
3022,1,8449
3023,1,7617
3024,1,7684
3025,1,7413
3026,1,8401
3027,1,6611
3028,1,7269
3029,1,8373
3030,1,7478
3031,1,7034
3032,1,7779
3033,1,7163
3034,1,6894
3035,1,6690
3036,1,8335
3037,1,8192
3038,1,7477
3039,1,6904
3040,1,6647
3041,1,7163
3042,1,7910
3043,1,8426
3044,1,8048
3045,1,8422
3046,1,7175
3047,1,8285
3048,1,6948
3049,1,8468
3050,1,8230
3051,1,8407
3052,1,7842
3053,1,7831
3054,1,7224
3055,1,8476
3056,1,7984
3057,1,7863
3058,1,7421
3059,1,6828
3060,1,6680
3061,1,7513
3062,1,7961
3063,1,7391
3064,1,7871
3065,1,6992
3066,1,7341
3067,1,7015
3068,1,6859
3069,1,8133
3070,1,8435
3071,1,8126
3072,1,7333
3073,1,7733
3074,1,7312
3075,1,7687
3076,1,8275
3077,1,7952
3078,1,8320
3079,1,7891
3080,1,6536
3081,1,8103
3082,1,6660
3083,1,6919
3084,1,8352
3085,1,8433
3086,1,7973
3087,1,7900
3088,1,7329
3089,1,7126
3090,1,7106
3091,1,6744
3092,1,6956
3093,1,7390
3094,1,7998
3095,1,8097
3096,1,7978
3097,1,6963
3098,1,7064
3099,1,7294
3100,1,6790
3101,1,7916
3102,1,7246
3103,1,8029
3104,1,8311
3105,1,6664
3106,1,8109
3107,1,6694
3108,1,8239
3109,1,8484
3110,1,6999
3111,1,7409
3112,1,6612
3113,1,7422
3114,1,8293
3115,1,8404
3116,1,8329
3117,1,6502
3118,1,6683
3119,1,6878
3120,1,6535
3121,1,7821
3122,1,8394
3123,1,6679
3124,1,7276
3125,1,6794
3126,1,7113
3127,1,6725
3128,1,7488
3129,1,6513
3130,1,7384
3131,1,7012
3132,1,6723
3133,1,7686
3134,1,6903
3135,1,7018
3136,1,7451
3137,1,7429
3138,1,8046
3139,1,8385
3140,1,6967
3141,1,7610
3142,1,6809
3143,1,8106
3144,1,7235
3145,1,7799
3146,1,7713
3147,1,6528
3148,1,7018
3149,1,6549
3150,1,6845
3151,1,7158
3152,1,7170
3153,1,6509
3154,1,7641
3155,1,7499
3156,1,6534
3157,1,7933
3158,1,6620
3159,1,7427
3160,1,7693
3161,1,7031
3162,1,7511
3163,1,6774
3164,1,6635
3165,1,7168
3166,1,6544
3167,1,7115
3168,1,7481
3169,1,6639
3170,1,7748
3171,1,8285
3172,1,7036
3173,1,8072
3174,1,8226
3175,1,7732
3176,1,7103
3177,1,6831
3178,1,7054
3179,1,7144
3180,1,7801
3181,1,6603
3182,1,8002
3183,1,6775
3184,1,6551
3185,1,7166
3186,1,7757
3187,1,6704
3188,1,8139
3189,1,8399
3190,1,6744
3191,1,7726
3192,1,7115
3193,1,6748
3194,1,7161
3195,1,7868
3196,1,7780
3197,1,7022
3198,1,7175
3199,1,6708
3200,1,7399
3201,1,8320
3202,1,7091
3203,1,7671
3204,1,7217
3205,1,6949
3206,1,6751
3207,1,8031
3208,1,7875
3209,1,6708
3210,1,7817
3211,1,6904
3212,1,7263
3213,1,6503
3214,1,6683
3215,1,6810
3216,1,6622
3217,1,6774
3218,1,8484
3219,1,8432
3220,1,6714
3221,1,8086
3222,1,6720
3223,1,6844
3224,1,7864
3225,1,6602
3226,1,7253
3227,1,7617
3228,1,7912
3229,1,7178
3230,1,7156
3231,1,6543
3232,1,7704
3233,1,7890
3234,1,8099
3235,1,6766
3236,1,6826
3237,1,6734
3238,1,6965
3239,1,7762
3240,1,7195
3241,1,7575
3242,1,7196
3243,1,8125
3244,1,7919
3245,1,7532
3246,1,7313
3247,1,7224
3248,1,7917
3249,1,8237
3250,1,7799
3251,1,7887
3252,1,6585
3253,1,6926
3254,1,7751
3255,1,7621
3256,1,7968
3257,1,7376
3258,1,7588
3259,1,7794
3260,1,7600
3261,1,7752
3262,1,7668
3263,1,7699
3264,1,7097
3265,1,7145
3266,1,7562
3267,1,7704
3268,1,7913
3269,1,8403
3270,1,8199
3271,1,6559
3272,1,6735
3273,1,8194
3274,1,7408
3275,1,6609
3276,1,6616
3277,1,8025
3278,1,7770
3279,1,7109
3280,1,7706
3281,1,6813
3282,1,7177
3283,1,8482
3284,1,6875
3285,1,7661
3286,1,7378
3287,1,8318
3288,1,6603
3289,1,8030
3290,1,8455
3291,1,7080
3292,1,7227
3293,1,6817
3294,1,7203
3295,1,6945
3296,1,7184
3297,1,7244
3298,1,6834
3299,1,6767
3300,1,7499
3301,1,7774
3302,1,7188
3303,1,8388
3304,1,7715
3305,1,6661
3306,1,7071
3307,1,7459
3308,1,6772
3309,1,6833
3310,1,8336
3311,1,6741
3312,1,8375
3313,1,7228
3314,1,8310
3315,1,7862
3316,1,6760
3317,1,7152
3318,1,6895
3319,1,7319
3320,1,7773
3321,1,6722
3322,1,7471
3323,1,6997
3324,1,7244
3325,1,8280
3326,1,6877
3327,1,7000
3328,1,6984
3329,1,6955
3330,1,7434
3331,1,8035
3332,1,7284
3333,1,7573
3334,1,6788
3335,1,7142
3336,1,7604
3337,1,7427
3338,1,8082
3339,1,7813
3340,1,7373
3341,1,6945
3342,1,6716
3343,1,7031
3344,1,8457
3345,1,8403
3346,1,7793
3347,1,8245
3348,1,6613
3349,1,7210
3350,1,7001
3351,1,8137
3352,1,7044
3353,1,7752
3354,1,6949
3355,1,6726
3356,1,7232
3357,1,7087
3358,1,7632
3359,1,7539
3360,1,7140
3361,1,7672
3362,1,8312
3363,1,8057
3364,1,7576
3365,1,6535
3366,1,8494
3367,1,7718
3368,1,7919
3369,1,7294
3370,1,7451
3371,1,7487
3372,1,7381
3373,1,8355
3374,1,8250
3375,1,7085
3376,1,8284
3377,1,7665
3378,1,7581
3379,1,7609
3380,1,8179
3381,1,8133
3382,1,7667
3383,1,7005
3384,1,7273
3385,1,8073
3386,1,8311
3387,1,7301
3388,1,7358
3389,1,7812
3390,1,7392
3391,1,7970
3392,1,7300
3393,1,8021
3394,1,7089
3395,1,7017
3396,1,7394
3397,1,7838
3398,1,8103
3399,1,6925
3400,1,8357
3401,1,8303
3402,1,8342
3403,1,8374
3404,1,8409
3405,1,8458
3406,1,7332
3407,1,6946
3408,1,7223
3409,1,6921
3410,1,6935
3411,1,6607
3412,1,7231
3413,1,6693
3414,1,7102
3415,1,7327
3416,1,7921
3417,1,7599
3418,1,7553
3419,1,8221
3420,1,8318
3421,1,8475
3422,1,6689
3423,1,6695
3424,1,7622
3425,1,6710
3426,1,7036
3427,1,8384
3428,1,7855
3429,1,7641
3430,1,7505
3431,1,7050
3432,1,7404
3433,1,7422
3434,1,7698
3435,1,7393
3436,1,6752
3437,1,7666
3438,1,8123
3439,1,7135
3440,1,8061
3441,1,7775
3442,1,7295
3443,1,7748
3444,1,7275
3445,1,7020
3446,1,7077
3447,1,6751
3448,1,8046
3449,1,7909
3450,1,8410
3451,1,8131
3452,1,7355
3453,1,6623
3454,1,7122
3455,1,8239
3456,1,8262
3457,1,7940
3458,1,7854
3459,1,7697
3460,1,7770
3461,1,8226
3462,1,6903
3463,1,7733
3464,1,6778
3465,1,7979
3466,1,8150
3467,1,8452
3468,1,6512
3469,1,7960
3470,1,7268
3471,1,7310
3472,1,7434
3473,1,6511
3474,1,7513
3475,1,7996
3476,1,8399
3477,1,7225
3478,1,6823
3479,1,7487
3480,1,7610
3481,1,7746
3482,1,7177
3483,1,7458
3484,1,7723
3485,1,7234
3486,1,8447
3487,1,7227
3488,1,7355
3489,1,7526
3490,1,6509
3491,1,6807
3492,1,7311
3493,1,8234
3494,1,7344
3495,1,6516
3496,1,7904
3497,1,7542
3498,1,7670
3499,1,7757
3500,1,7284
3501,2,13263
3502,2,13175
3503,2,10944
3504,2,11330
3505,2,12669
3506,2,11660
3507,2,12514
3508,2,12012
3509,2,11303
3510,2,12032
3511,2,11773
3512,2,11380
3513,2,13261
3514,2,12779
3515,2,13408
3516,2,10841
3517,2,13069
3518,2,12941
3519,2,12147
3520,2,11706
3521,2,12348
3522,2,12777
3523,2,11423
3524,2,12726
3525,2,10997
3526,2,11285
3527,2,11903
3528,2,11640
3529,2,12823
3530,2,11662
3531,2,11941
3532,2,12546
3533,2,13052
3534,2,10658
3535,2,12852
3536,2,12920
3537,2,10853
3538,2,10900
3539,2,10903
3540,2,10940
3541,2,12150
3542,2,12818
3543,2,13371
3544,2,11071
3545,2,12911
3546,2,11745
3547,2,12766
3548,2,11660
3549,2,12954
3550,2,10593
3551,2,13113
3552,2,10671
3553,2,13284
3554,2,10554
3555,2,11919
3556,2,12462
3557,2,13030
3558,2,13229
3559,2,12916
3560,2,12172
3561,2,11271
3562,2,11669
3563,2,12742
3564,2,11905
3565,2,12637
3566,2,13029
3567,2,13373
3568,2,11302
3569,2,12841
3570,2,11160
3571,2,10943
3572,2,10611
3573,2,11802
3574,2,12107
3575,2,12849
3576,2,11052
3577,2,13420
3578,2,12717
3579,2,12660
3580,2,11321
3581,2,13344
3582,2,11230
3583,2,11175
3584,2,10764
3585,2,13042
3586,2,13243
3587,2,11003
3588,2,11766
3589,2,11043
3590,2,11852
3591,2,11556
3592,2,11026
3593,2,11073
3594,2,12814
3595,2,12949
3596,2,12996
3597,2,12650
3598,2,13340
3599,2,12886
3600,2,10514
3601,2,13190
3602,2,11222
3603,2,12929
3604,2,10755
3605,2,12421
3606,2,13033
3607,2,12213
3608,2,10614
3609,2,11347
3610,2,13126
3611,2,12504
3612,2,12424
3613,2,13362
3614,2,10922
3615,2,12595
3616,2,13105
3617,2,12191
3618,2,13131
3619,2,11936
3620,2,12704
